tick,mid_price,micro_price,obi,spread,ofi,ofi_rolling,bid_slope,ask_slope,rv_50,rv_200,accel,depth_imb_flow,pnl,position,action
3668,100.22650307,100.22505741,-0.22167028,0.02053459,235.52027837,3488.29370464,16630.96369927,25257.09030614,0.00045305,0.00048077,-0.00650196,0.53067642,5.17885142,-25.00000000,PASSIVE_SELL
3669,100.13834924,100.14458665,0.10800619,0.02027394,-237.45569782,3552.41611628,29345.94139180,26480.44977555,0.00045504,0.00048476,-0.12395618,0.52983745,6.98660135,-24.00000000,PASSIVE_BUY
3670,100.17254172,100.17588173,-0.01037214,0.02013263,548.83033871,3953.98881433,22344.10167546,23193.03877534,0.00044160,0.00048516,0.12234631,0.52983745,6.96410032,-23.00000000,PASSIVE_BUY
3671,100.11762133,100.12487862,0.05247230,0.02025736,-541.61703015,3030.59726015,31644.66230174,31106.70364468,0.00044780,0.00048556,-0.08911287,0.51832804,7.02777734,-22.00000000,PASSIVE_BUY
3672,100.12564480,100.12958863,0.06896419,0.02069926,490.57690077,2814.20381655,29782.16064777,31549.23462360,0.00044696,0.00048516,0.06294385,0.51832804,7.02546349,-21.00000000,PASSIVE_BUY
3673,100.17271614,100.17209504,0.02583065,0.02001462,599.54546607,3890.54222611,24438.74817498,22999.73278597,0.00044498,0.00048223,0.03904787,0.53389666,6.04697268,-22.00000000,PASSIVE_SELL
3674,100.14356637,100.14964680,-0.13313900,0.02035118,-489.74031788,3806.04780694,17716.85323008,23167.54240899,0.00044820,0.00047624,-0.07622111,0.53008061,7.01408771,-21.00000000,PASSIVE_BUY
3675,100.10492280,100.10011838,0.12148295,0.02077263,-754.88861715,2385.46586601,29843.13691027,18324.23588484,0.00045107,0.00047405,-0.00949380,0.53008061,7.83598892,-22.00000000,PASSIVE_SELL
3676,100.05909534,100.06202729,0.26483192,0.02038479,-312.22716926,2481.34052236,28741.61459347,16953.68243687,0.00045706,0.00047518,-0.00718390,0.54329456,7.09740077,-21.00000000,PASSIVE_BUY
3677,100.10000877,100.09699390,-0.01621802,0.02055941,174.16209766,2070.68746973,22186.71849494,21628.20388421,0.00045095,0.00047598,0.08674089,0.54329456,6.24849841,-22.00000000,PASSIVE_SELL
3678,100.11412049,100.11586483,-0.01513812,0.02003730,509.00620134,3509.06011629,30689.16509257,34440.95339228,0.00044466,0.00047093,-0.02680171,0.55008720,7.04864069,-21.00000000,PASSIVE_BUY
3679,100.14931501,100.15323290,-0.06227072,0.02056591,637.25060127,3844.58567935,20956.79406609,27819.64132567,0.00044581,0.00047146,0.02108280,0.55008720,7.01844308,-20.00000000,PASSIVE_BUY
3680,100.13762112,100.13620935,0.00330766,0.02055489,-691.93757712,4016.41842926,28367.22618191,25949.13025100,0.00044549,0.00047104,-0.04688841,0.55140018,7.26259845,-21.00000000,PASSIVE_SELL
3681,100.07112135,100.06610683,-0.20884339,0.02055503,-716.05475939,2615.18709145,21875.85666599,32171.84833895,0.00045824,0.00046832,-0.05480587,0.55140018,8.66937104,-22.00000000,PASSIVE_SELL
3682,99.97482726,99.96851282,-0.20781455,0.02039011,-601.98674488,2701.42912747,25305.86675542,32394.70504985,0.00048108,0.00047346,-0.02979433,0.55657252,10.79803620,-23.00000000,PASSIVE_SELL
3683,99.97868124,99.98552774,0.10040010,0.02112980,886.38025327,3938.49574756,20387.45936736,19689.43871539,0.00047572,0.00047294,0.10014808,0.55657252,7.15377375,-22.00000000,PASSIVE_BUY
3684,100.08313923,100.07580007,-0.01172249,0.02019191,120.58980913,3497.03130972,21619.44206402,20085.38215443,0.00049039,0.00047833,0.10060401,0.55539978,4.86579382,-23.00000000,PASSIVE_SELL
3685,100.10900357,100.10077746,0.07781451,0.02052606,230.55256929,4252.67273604,33305.46617327,24679.14001970,0.00048983,0.00047856,-0.07859366,0.55539978,4.28117704,-24.00000000,PASSIVE_SELL
3686,100.07020053,100.07698019,-0.00453170,0.02016649,-148.39487961,4385.43457596,18889.48098028,23004.98164032,0.00049138,0.00047863,-0.06466739,0.54011142,7.07379716,-23.00000000,PASSIVE_BUY
3687,100.06975514,100.07427894,0.16265609,0.02020951,-672.11928981,4105.55809949,20855.86499229,17367.99143475,0.00049136,0.00047844,0.03835766,0.54011142,7.08387410,-22.00000000,PASSIVE_BUY
3688,100.08464460,100.08312667,0.01591926,0.02037231,359.44624800,4048.18712014,21251.28613346,21878.09131903,0.00048978,0.00047792,0.01533486,0.54192065,6.76649200,-23.00000000,PASSIVE_SELL
3689,100.01828530,100.02132407,0.09484920,0.02009770,-420.65185133,3122.04107457,20545.75085605,21773.47654389,0.00049172,0.00048012,-0.08124877,0.54192065,7.13804749,-22.00000000,PASSIVE_BUY
3690,99.94958857,99.95240937,-0.14763599,0.02002285,-682.92916887,1527.92686058,20087.01406233,28865.55095128,0.00049653,0.00048114,-0.00233743,0.54894540,7.21754160,-21.00000000,PASSIVE_BUY
3691,99.99562864,99.99543009,0.05092703,0.02013366,340.24027465,1124.57155372,25983.83093934,23444.91737651,0.00049995,0.00048209,0.11473680,0.54894540,6.26076696,-22.00000000,PASSIVE_SELL
3692,100.02363838,100.02491344,-0.04532557,0.02043993,564.19886756,2483.54207123,23538.84842499,25111.94098514,0.00050029,0.00048074,-0.01803033,0.53701583,7.14232635,-21.00000000,PASSIVE_BUY
3693,100.01111470,100.01182360,-0.00735079,0.02002982,-891.90710482,1083.41918745,27111.40086939,29633.98252461,0.00049777,0.00047441,-0.04053342,0.52729580,7.16896604,-20.00000000,PASSIVE_BUY
3694,100.06776501,100.06260802,-0.09841004,0.02037237,577.03942223,2318.26766642,26019.76086443,26526.63800412,0.00050212,0.00047573,0.06917398,0.52362366,6.04614607,-21.00000000,PASSIVE_SELL
3695,100.10238173,100.10055778,-0.10946579,0.02026440,598.46759925,2083.11828650,20152.60884610,27407.31999031,0.00049433,0.00047543,-0.02203359,0.52362366,5.32932717,-22.00000000,PASSIVE_SELL
3696,100.04506013,100.04458795,0.22773474,0.02076475,-507.81220435,961.20463457,37320.77168119,21210.52583117,0.00050179,0.00047653,-0.09193832,0.50978472,6.60078477,-23.00000000,PASSIVE_SELL
3697,100.09899444,100.09853490,-0.08398399,0.02014000,498.26760453,1118.36633110,23584.33597988,28316.81148443,0.00050622,0.00047748,0.11125592,0.50978472,5.37036553,-24.00000000,PASSIVE_SELL
3698,100.08440505,100.08299840,-0.13544423,0.02094494,-208.75657209,304.44080840,21889.96963982,23401.95635947,0.00049122,0.00047705,-0.06852371,0.50978472,5.73098338,-25.00000000,PASSIVE_SELL
3699,100.05436940,100.04873842,0.06718590,0.02012724,-531.78980676,-791.82973791,28517.92260278,22345.59289638,0.00049183,0.00047479,-0.01544626,0.50487242,6.49193835,-26.00000000,PASSIVE_SELL
3700,100.05266644,100.05591238,0.09768724,0.02036261,-270.80599805,-1567.14343087,29356.44385515,23973.38482365,0.00046975,0.00047472,0.02833269,0.50487242,7.09287259,-25.00000000,PASSIVE_BUY
3701,100.02869101,100.03311981,-0.02831239,0.02037924,-450.55501034,-2400.81110062,21603.21232789,28030.95382073,0.00046783,0.00047504,-0.02227247,0.51390136,7.12683805,-24.00000000,PASSIVE_BUY
3702,99.91759030,99.92192294,-0.03445879,0.02004147,-657.75575867,-2754.98880199,24535.59085252,29802.68714573,0.00048903,0.00048085,-0.08712527,0.51390136,7.25184386,-23.00000000,PASSIVE_BUY
3703,99.97206957,99.96743147,-0.03192575,0.02069951,353.65436199,-2583.16641982,23169.11934218,21493.28591181,0.00049510,0.00047922,0.16557998,0.49883185,6.00917035,-24.00000000,PASSIVE_SELL
3704,99.98173886,99.98242411,0.08991533,0.02031371,762.17677031,-2394.00535192,25869.82987925,21017.77691858,0.00049441,0.00047170,-0.04480999,0.50287490,7.18781937,-23.00000000,PASSIVE_BUY
3705,99.97404066,99.98210941,-0.08777479,0.02008912,-298.70316221,-2867.85452727,23926.48025139,33622.74942206,0.00048154,0.00046989,-0.01736748,0.50287490,7.20803260,-22.00000000,PASSIVE_BUY
3706,99.91946711,99.92893253,-0.05886099,0.02049013,-237.95339968,-2711.95710984,23957.01296636,33444.61778470,0.00048663,0.00047165,-0.04687535,0.50287490,7.26864067,-21.00000000,PASSIVE_BUY
3707,99.89853509,99.90145899,-0.00056376,0.02079921,-450.51794548,-3613.64644889,24895.36405871,26129.03049617,0.00047751,0.00047033,0.03364153,0.50287490,7.29688151,-20.00000000,PASSIVE_BUY
3708,99.82557337,99.82559783,-0.12549113,0.02100047,-528.78537708,-4979.60318371,24409.95450367,36201.17981854,0.00045834,0.00047120,-0.05202970,0.52029305,8.75611596,-20.00000000,HOLD
3709,99.73841830,99.74247076,0.33630024,0.02025704,-419.70355133,-4917.67969562,27236.05300444,11428.99443322,0.00047055,0.00047542,-0.01419334,0.52029305,7.47227742,-19.00000000,PASSIVE_BUY
3710,99.78689203,99.78130835,-0.23023221,0.02072378,180.78288319,-4052.27852129,19849.42930913,31593.22563844,0.00047750,0.00047649,0.13562879,0.50775341,6.56163853,-20.00000000,PASSIVE_SELL
3711,99.79064631,99.78748415,0.11554766,0.02078622,464.44819049,-3290.04244144,26241.53604187,22706.92171942,0.00047686,0.00047644,-0.04471944,0.50775341,6.49694597,-21.00000000,PASSIVE_SELL
3712,99.84344740,99.84482655,0.03822400,0.02038233,614.97124927,-1961.66062247,26783.54785427,22661.20956256,0.00047477,0.00047487,0.04904681,0.50164214,7.36267784,-20.00000000,PASSIVE_BUY
3713,99.90464225,99.89784445,0.22369079,0.02062772,331.32767285,-2229.45966682,31160.41915666,16045.67049975,0.00048410,0.00047618,0.00839375,0.50164214,6.14909478,-21.00000000,PASSIVE_SELL
3714,99.91823769,99.92271508,-0.06429178,0.02029684,775.04220888,-840.70507437,16326.79480945,23068.30165809,0.00048459,0.00047075,-0.04759941,0.50367344,7.29259011,-20.00000000,PASSIVE_BUY
3715,99.97290207,99.97297769,-0.00009709,0.02019435,552.66820400,-124.49723753,21215.22691546,24910.54301601,0.00048935,0.00047128,0.04106895,0.51037123,6.19930245,-20.00000000,HOLD
3716,99.98958461,99.99127639,-0.03895715,0.02031585,727.58347584,540.95718046,22243.47430634,26061.46607819,0.00049014,0.00047115,-0.03798184,0.51037123,7.23122051,-19.00000000,PASSIVE_BUY
3717,99.99276624,99.98783377,-0.11620155,0.02007082,362.36336480,770.04391959,23228.18980927,29545.58725126,0.00048594,0.00047048,-0.01350090,0.52233364,7.18080485,-20.00000000,PASSIVE_SELL
3718,99.92985061,99.93205186,0.11618220,0.02074859,-361.95442402,172.56921719,28466.33186209,27222.96786650,0.00048944,0.00047147,-0.06609726,0.52233364,7.28822859,-19.00000000,PASSIVE_BUY
3719,99.90827125,99.91290429,0.18812399,0.02057039,-427.38086645,-17.35595144,35804.03074286,26227.51984595,0.00047581,0.00047138,0.04133627,0.51827807,7.32169694,-18.00000000,PASSIVE_BUY
3720,99.93181413,99.92679889,0.03001407,0.02088314,115.14685175,-451.03943840,28795.70610091,29341.65954175,0.00047432,0.00046652,0.04512223,0.51827807,6.90836678,-19.00000000,PASSIVE_SELL
3721,99.93642419,99.93218641,0.15707307,0.02020168,109.65609696,200.23368871,31662.86910284,21144.84889140,0.00046905,0.00046652,-0.01893281,0.51827807,6.83087635,-20.00000000,PASSIVE_SELL
3722,100.00805430,100.00648364,0.19315543,0.02108977,248.82123002,-41.52198205,29670.74125132,18293.54320898,0.00048053,0.00046879,0.06702004,0.51827807,5.40881904,-21.00000000,PASSIVE_SELL
3723,99.95750379,99.95823783,0.04291893,0.02036050,-359.52328443,-1000.59073255,28179.98836243,26338.92708087,0.00047990,0.00046951,-0.12218062,0.51812209,7.26405094,-20.00000000,PASSIVE_BUY
3724,100.03517980,100.03811137,-0.03672361,0.02071578,536.09214061,25.24172594,22326.11095717,28787.92806869,0.00049200,0.00047232,0.12822652,0.51812209,7.19335766,-19.00000000,PASSIVE_BUY
3725,100.05019457,100.04759280,-0.06487911,0.02033238,512.51455411,1292.64489720,22138.31116766,26131.66449567,0.00048978,0.00047234,-0.06266124,0.53681645,6.91824325,-20.00000000,PASSIVE_SELL
3726,99.93075388,99.93344222,0.03814160,0.02087863,-489.56981580,1115.30225066,26738.80300899,28532.23576994,0.00051350,0.00047830,-0.13445546,0.53765080,7.29809486,-19.00000000,PASSIVE_BUY
3727,99.92024622,99.91078052,-0.12609158,0.02043380,-788.62173357,152.51841943,25079.44765965,27375.32617302,0.00050984,0.00047803,0.10893304,0.53765080,7.50795721,-20.00000000,PASSIVE_SELL
3728,99.76822850,99.76124041,-0.00806236,0.02052514,-415.54743487,-772.03521678,21653.20007253,20927.07604541,0.00054991,0.00048970,-0.14151007,0.53765080,10.55857426,-21.00000000,PASSIVE_SELL
3729,99.74855085,99.74925622,0.18859837,0.02126661,-375.07097987,-1784.35679792,31137.82873008,22633.72241762,0.00054687,0.00048213,0.13234008,0.54393712,7.45990253,-20.00000000,PASSIVE_BUY
3730,99.78585215,99.78567766,-0.03538488,0.02064118,599.15903623,-493.26018457,21629.30996988,25833.64396667,0.00055052,0.00046975,0.05697894,0.54130351,6.72419721,-21.00000000,PASSIVE_SELL
3731,99.82783101,99.82995940,-0.03636633,0.02004575,467.07699661,689.87157142,24631.88382978,22079.50865264,0.00054805,0.00046944,0.00467757,0.54130351,7.39499459,-20.00000000,PASSIVE_BUY
3732,99.86264007,99.86706092,-0.08310115,0.02021183,420.59655015,1712.45486645,29894.47615841,37737.92680530,0.00053490,0.00047005,-0.00716981,0.54130351,7.36871373,-19.00000000,PASSIVE_BUY
3733,99.77567159,99.77670609,-0.15424998,0.02088560,-425.02101072,401.05360246,18329.45511572,27924.49826013,0.00054784,0.00047409,-0.12177753,0.53516795,7.46006104,-18.00000000,PASSIVE_BUY
3734,99.79270303,99.79622101,-0.03715566,0.02041156,388.88986553,669.35365886,21964.40483136,25509.27231931,0.00052647,0.00047422,0.10399993,0.53516795,7.45726477,-17.00000000,PASSIVE_BUY
3735,99.82802041,99.82535362,-0.08709045,0.02012530,335.88724914,774.68833870,24286.94855265,28594.81944057,0.00052779,0.00047335,0.01828593,0.55287928,6.86693199,-18.00000000,PASSIVE_SELL
3736,99.92262511,99.92216011,0.07009473,0.02033652,759.64400957,1682.72722789,24201.66416584,17803.17386956,0.00054386,0.00047794,0.05928732,0.55287928,5.17421567,-19.00000000,PASSIVE_SELL
3737,99.93976153,99.93608207,-0.08603826,0.02030777,634.06314882,2988.90966651,23980.62676067,26590.95646020,0.00054458,0.00047782,-0.07746828,0.55425184,4.85877761,-20.00000000,PASSIVE_SELL
3738,99.90512017,99.90653639,0.16859667,0.02039384,-395.75705729,2233.70636123,27624.37494487,18204.83115086,0.00054582,0.00047612,-0.05177778,0.54462199,7.34326051,-19.00000000,PASSIVE_BUY
3739,99.98991720,99.98542161,0.00992021,0.02016693,369.12030649,3023.47851905,27310.52948133,23856.47941782,0.00055206,0.00047972,0.11943839,0.54462199,5.74220038,-20.00000000,PASSIVE_SELL
3740,99.97989432,99.98485355,-0.10351085,0.02034318,-238.53823983,3467.86944809,24613.72079190,30677.11202000,0.00054363,0.00047862,-0.09481991,0.54462199,7.27419621,-19.00000000,PASSIVE_BUY
3741,99.97827283,99.97681119,-0.10463985,0.02036174,-654.92330003,2472.70587341,24996.34726498,31062.55150198,0.00053974,0.00047856,0.00840139,0.53569543,7.31518535,-20.00000000,PASSIVE_SELL
3742,99.93618678,99.94283454,0.16441694,0.02097562,-386.10976520,1522.39724065,34004.30992212,24275.59442230,0.00054129,0.00047956,-0.04046456,0.52935013,7.31314830,-19.00000000,PASSIVE_BUY
3743,99.89929878,99.90332949,-0.09185005,0.02029509,-467.97641947,1946.32792600,28664.51915249,31507.33461817,0.00054334,0.00048017,0.00519805,0.52935013,7.36630867,-18.00000000,PASSIVE_BUY
3744,99.96777304,99.96403089,-0.22328106,0.02015638,201.71588647,1571.00439025,22584.07863970,29904.58277834,0.00054616,0.00048222,0.10536225,0.52935013,6.14385024,-19.00000000,PASSIVE_SELL
3745,100.02640735,100.02548491,-0.12878940,0.02011868,616.15723743,1588.69402843,16892.72148152,21526.67132387,0.00055041,0.00048380,-0.00983995,0.53934476,5.03985774,-20.00000000,PASSIVE_SELL
3746,99.95929667,99.96102185,0.04106387,0.02075672,-530.97068885,1565.53554393,31430.56081713,25416.94510369,0.00055257,0.00048575,-0.12574499,0.53934476,7.30380932,-19.00000000,PASSIVE_BUY
3747,99.90697494,99.90635552,0.06042628,0.02000995,-769.48234608,297.78559332,34151.69122318,29324.63987444,0.00055120,0.00048687,0.01478895,0.54857666,8.30792718,-20.00000000,PASSIVE_SELL
3748,99.89982450,99.90498082,-0.13598738,0.02001023,-525.07753123,-18.53536582,22797.56385791,35495.79556207,0.00055101,0.00048659,0.04517129,0.55075055,7.36840300,-19.00000000,PASSIVE_BUY
3749,99.82868593,99.83404865,0.30602498,0.02014100,-466.69928592,46.55515502,35169.60565183,21675.23440159,0.00055793,0.00048904,-0.06398813,0.55075055,7.44843512,-18.00000000,PASSIVE_BUY
3750,99.81537404,99.81598730,0.06040747,0.02024100,-530.31093601,-212.94978294,30955.70623177,24323.42842948,0.00055805,0.00048876,0.05782667,0.55211163,7.47101746,-17.00000000,PASSIVE_BUY
3751,99.78281430,99.78093336,-0.06094705,0.02096963,-198.79041217,38.81481524,17510.76786619,20706.64173689,0.00055878,0.00048801,-0.01924784,0.55211163,8.03501781,-18.00000000,PASSIVE_SELL
3752,99.83811983,99.84324790,0.07461364,0.02035796,493.76795676,1190.33853067,28541.20256411,26350.95294643,0.00054391,0.00048777,0.08786527,0.55211163,7.44667190,-17.00000000,PASSIVE_BUY
3753,99.89716756,99.90136125,0.17642622,0.02013796,575.92933596,1412.61350464,25205.19638988,20357.35436386,0.00054490,0.00048936,0.00374219,0.54646286,7.39945317,-16.00000000,PASSIVE_BUY
3754,99.83186438,99.83487189,0.19935252,0.02084454,-541.40777048,109.02896385,30492.20161213,18200.20106247,0.00055191,0.00049159,-0.12435090,0.54646286,7.46987922,-15.00000000,PASSIVE_BUY
3755,99.82396051,99.82359344,0.15227956,0.02049516,-296.73655414,110.99557192,23467.62759434,18000.40891153,0.00055192,0.00049106,0.05739931,0.54646286,7.59868480,-16.00000000,PASSIVE_SELL
3756,99.85290692,99.85375781,0.01648356,0.02019251,463.07554978,812.02452138,22705.77969815,26459.21441801,0.00054869,0.00049128,0.03685027,0.54175081,7.45419878,-15.00000000,PASSIVE_BUY
3757,99.84602975,99.84411033,-0.16685541,0.02021042,-510.67627137,751.86619549,20268.75592522,27865.16767306,0.00054803,0.00049127,-0.03582357,0.54175081,7.56746147,-16.00000000,PASSIVE_SELL
3758,99.84097209,99.83293707,0.11853318,0.02106027,-521.76078949,758.89078307,29823.45477831,18115.65758171,0.00053835,0.00049115,0.00181951,0.54742349,7.65891413,-17.00000000,PASSIVE_SELL
3759,99.82791248,99.82462049,0.06358859,0.02027808,-251.47769938,927.11663502,28532.14599437,23533.71173696,0.00052401,0.00049110,-0.00800196,0.54742349,7.89106665,-18.00000000,PASSIVE_SELL
3760,99.77889719,99.77244609,-0.19514241,0.02036071,-447.11980788,299.21394396,19150.53933441,28507.27803776,0.00052441,0.00049156,-0.03595567,0.54581449,8.78352214,-19.00000000,PASSIVE_SELL
3761,99.79727074,99.80365708,0.20097899,0.02078140,831.15425503,665.92000850,22015.67233424,17253.31025394,0.00052503,0.00049111,0.06738884,0.54581449,7.47262084,-18.00000000,PASSIVE_BUY
3762,99.78408254,99.78518887,0.07976198,0.02084351,-838.56506310,-787.61630387,27174.46132512,18641.28881656,0.00051988,0.00049104,-0.03156175,0.54466723,7.49570283,-17.00000000,PASSIVE_BUY
3763,99.81429941,99.80825275,0.03505055,0.02036409,474.26569358,-644.67828314,26906.12987273,21508.41384679,0.00051421,0.00049064,0.04340507,0.54466723,6.99219811,-18.00000000,PASSIVE_SELL
3764,99.79523196,99.79618964,-0.11238572,0.02036241,-506.12566969,-1925.84616170,17098.28475558,27925.38469276,0.00051429,0.00049035,-0.04928431,0.52961742,7.49122558,-17.00000000,PASSIVE_BUY
3765,99.84881700,99.85818124,-0.21839974,0.02007165,829.33611686,-1649.17824885,18341.13831301,34838.01099739,0.00051406,0.00049149,0.07265248,0.53080013,7.45000244,-16.00000000,PASSIVE_BUY
3766,99.82705737,99.81949152,-0.22072919,0.02008343,-677.28850423,-3054.05022891,23830.36636312,34384.66786044,0.00051402,0.00049180,-0.07534467,0.53080013,7.80819830,-17.00000000,PASSIVE_SELL
3767,99.77815281,99.77847046,0.00950819,0.02079544,-366.02630479,-3782.43989850,27554.85378383,28219.45567073,0.00051789,0.00049252,-0.02714492,0.52980709,7.51513924,-16.00000000,PASSIVE_BUY
3768,99.79734850,99.79878115,0.22402800,0.02108290,720.00346249,-2700.48201200,25608.37078377,17545.47495030,0.00051202,0.00049264,0.06810024,0.52980709,7.50432907,-15.00000000,PASSIVE_BUY
3769,99.78782406,99.79104408,0.13639028,0.02053843,-632.40525027,-2905.50639581,32398.26225399,27441.22511096,0.00051141,0.00049261,-0.02872012,0.52898357,7.52793402,-14.00000000,PASSIVE_BUY
3770,99.83325383,99.82663750,-0.18145456,0.02085885,324.73746004,-2695.91578751,25182.86846454,30940.05979250,0.00051455,0.00049316,0.05495421,0.53230367,6.90234667,-15.00000000,PASSIVE_SELL
3771,99.84163617,99.84515478,-0.01599760,0.02007524,671.14371011,-2134.42817437,20800.23349016,25692.30790169,0.00051468,0.00048958,-0.03704743,0.53230367,7.48154124,-14.00000000,PASSIVE_BUY
3772,99.92510069,99.91870985,0.03284789,0.02009848,227.65509235,-2155.59431204,34732.39090525,29454.31465295,0.00051834,0.00049176,0.07508217,0.53230367,6.32308727,-15.00000000,PASSIVE_SELL
3773,99.88647653,99.89578821,-0.02904595,0.02045875,-86.59568908,-1882.66671669,21275.34865669,27930.42669180,0.00051636,0.00049263,-0.12208867,0.52576970,7.44111148,-14.00000000,PASSIVE_BUY
3774,99.92588605,99.91702636,-0.16689276,0.02026812,27.22749285,-2391.53136444,21905.86918289,32161.72399830,0.00050734,0.00049259,0.07803368,0.52576970,6.89951222,-15.00000000,PASSIVE_SELL
3775,99.97033473,99.96733781,-0.20563769,0.02062167,427.10466110,-2476.94125746,22793.54961620,29972.65530339,0.00051100,0.00049242,0.00503915,0.52576970,6.24309292,-16.00000000,PASSIVE_SELL
3776,99.96250372,99.96366699,0.08868655,0.02044359,-547.34864363,-2534.72008529,34751.72729834,27062.65703478,0.00048262,0.00049246,-0.05227968,0.52198413,7.36522171,-15.00000000,PASSIVE_BUY
3777,99.94492179,99.94514222,-0.07712667,0.02058579,-688.97924950,-2435.07760122,20887.83750280,27471.94524642,0.00048305,0.00049241,-0.00975092,0.51163834,7.39210115,-14.00000000,PASSIVE_BUY
3778,100.02262759,100.02767643,0.16095221,0.02024408,682.86462818,-1336.66553817,26457.73646878,20647.76335937,0.00044326,0.00049515,0.09528772,0.51163834,7.32673854,-13.00000000,PASSIVE_BUY
3779,99.99638674,99.99769237,-0.17985098,0.02075306,-730.60057074,-1692.19512904,16168.56720678,27433.05683917,0.00044409,0.00049561,-0.10394664,0.49942346,7.36030203,-12.00000000,PASSIVE_BUY
3780,100.00606274,100.00655854,-0.07307133,0.02032330,536.63439432,-1754.71977095,25063.30461083,30269.89068110,0.00044173,0.00049198,0.03591684,0.50434518,7.36315132,-11.00000000,PASSIVE_BUY
3781,99.97922768,99.98259407,0.20840305,0.02009732,-495.01679525,-2716.81356281,26162.65758293,18371.69293684,0.00044051,0.00049235,-0.03651106,0.50434518,7.40116496,-10.00000000,PASSIVE_BUY
3782,99.97509956,99.97457720,-0.09045758,0.02036337,-908.77249824,-4046.18261120,24157.96723701,29502.76721199,0.00043825,0.00049066,0.02270694,0.50570318,7.45262788,-11.00000000,PASSIVE_SELL
3783,100.04284908,100.03785825,-0.16807107,0.02003666,570.37604821,-3050.78555226,19372.30594555,20168.96786770,0.00042861,0.00049255,0.07187765,0.49685008,6.71740148,-12.00000000,PASSIVE_SELL
3784,100.08194065,100.08393570,0.07303223,0.02069311,785.85910332,-2653.81631447,21982.20795511,23621.28312320,0.00043091,0.00049319,-0.02865795,0.49685008,7.29374027,-11.00000000,PASSIVE_BUY
3785,100.06403101,100.06398613,-0.08022259,0.02029719,-693.62430182,-3683.32786544,27219.14857167,32484.35174253,0.00043005,0.00049283,-0.05700121,0.49694883,7.49074633,-11.00000000,HOLD
3786,99.98051342,99.98232168,0.04390386,0.02055965,-532.38169588,-4975.35357089,22897.15037336,23885.61884533,0.00042783,0.00049609,-0.06560795,0.49694883,7.40611461,-10.00000000,PASSIVE_BUY
3787,99.94660205,99.94724997,0.06185542,0.02067774,-555.47786948,-6164.89458919,22982.17768674,24600.09848106,0.00042998,0.00049400,0.04960622,0.50807792,7.44983344,-9.00000000,PASSIVE_BUY
3788,99.98151086,99.98837913,-0.13766732,0.02069096,770.37880556,-4998.75872634,15955.83467981,31358.99750562,0.00042975,0.00049451,0.06882018,0.49441398,7.42521724,-8.00000000,PASSIVE_BUY
3789,99.94964437,99.95944501,0.01726717,0.02070945,-500.48522393,-5868.36425676,26689.52889559,28416.49501831,0.00041532,0.00049500,-0.06677530,0.49441398,7.46737376,-7.00000000,PASSIVE_BUY
3790,99.90610005,99.90157685,-0.20346994,0.02006116,-784.07734295,-6413.90335988,16729.59361436,28928.62673581,0.00041945,0.00049379,-0.01167783,0.49441398,7.78221458,-8.00000000,PASSIVE_SELL
3791,99.90647797,99.91216753,0.20423877,0.02149521,186.36924047,-5572.61081939,31405.66125466,23505.30911629,0.00041946,0.00049272,0.04392224,0.49195737,7.50528800,-7.00000000,PASSIVE_BUY
3792,100.02458013,100.02246792,0.16631902,0.02019599,239.88794040,-4946.61311378,27955.28618832,19030.77275139,0.00044745,0.00049930,0.11772424,0.49195737,6.68867086,-8.00000000,PASSIVE_SELL
3793,99.90651370,99.91331771,0.13796323,0.02072007,-190.89440251,-4669.53109682,28654.23456042,25986.36295878,0.00047507,0.00050130,-0.23616859,0.48693836,7.52494614,-7.00000000,PASSIVE_BUY
3794,99.87136949,99.87408488,-0.29481575,0.02015333,-662.64608718,-5533.89307048,16724.96403442,36205.60072261,0.00046734,0.00050161,0.08292221,0.49652205,7.57186724,-6.00000000,PASSIVE_BUY
3795,99.86428062,99.85918837,-0.01469883,0.02048223,-903.51962862,-7053.56993653,25619.00210271,26983.20465243,0.00045929,0.00049551,0.02805535,0.49652205,7.62464158,-7.00000000,PASSIVE_SELL
3796,99.91659834,99.92430735,0.03662610,0.02045744,734.28843378,-5788.31081390,29118.07041455,26101.34395772,0.00045652,0.00049501,0.05940660,0.49652205,7.52776797,-6.00000000,PASSIVE_BUY
3797,99.95816315,99.95836630,0.14036153,0.02097856,268.44122174,-4750.38724607,27693.71041381,20499.78891962,0.00045426,0.00049512,-0.01075292,0.49491787,7.49538963,-5.00000000,PASSIVE_BUY
3798,99.90829094,99.91392327,0.12608789,0.02122274,-301.18140114,-4526.49111599,28248.08269274,22291.14335823,0.00045971,0.00049507,-0.09143702,0.49491787,7.55538485,-4.00000000,PASSIVE_BUY
3799,99.91754411,99.91612045,0.20386235,0.02005996,379.16211041,-3680.62971965,34124.22633435,19036.87340468,0.00044838,0.00049494,0.05912538,0.49369574,7.52840215,-5.00000000,PASSIVE_SELL
3800,99.86264237,99.86457536,0.08206756,0.02043001,-554.12332474,-3704.44210838,26413.70590436,22426.27046841,0.00045492,0.00049327,-0.06415491,0.48486604,7.60820142,-4.00000000,PASSIVE_BUY
3801,99.87362562,99.87279795,-0.04945104,0.02000160,483.31791793,-3022.33377828,22918.14045757,30008.17646117,0.00045258,0.00049229,0.06588499,0.48486604,7.57426921,-5.00000000,PASSIVE_SELL
